,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),soil_temperature_level_4 (degC)
2021-03-19 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.76,4.8,1.23
2021-03-19 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.29,0.0,1.23
2021-03-19 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.84,0.0,1.23
2021-03-19 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.88,0.0,1.23
2021-03-19 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.11,0.0,1.23
2021-03-19 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.45,0.0,1.23
2021-03-19 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.25,0.0,1.23
2021-03-19 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.65,0.0,1.23
2021-03-19 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.5,0.0,1.23
2021-03-19 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.44,0.0,1.23
2021-03-19 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.36,0.0,1.23
2021-03-19 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.27,0.0,1.23
2021-03-19 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.03,23.78,1.23
2021-03-19 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.58,179.19,1.23
2021-03-19 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.6,372.27,1.23
2021-03-19 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.28,545.82,1.23
2021-03-19 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.87,678.28,1.22
2021-03-19 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.63,757.95,1.22
2021-03-19 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.57,777.39,1.22
2021-03-19 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.88,736.24,1.22
2021-03-19 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.92,637.97,1.22
2021-03-19 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.05,491.44,1.22
2021-03-19 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.46,311.13,1.22
2021-03-20 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.64,121.98,1.22
2021-03-20 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.25,5.6,1.22
2021-03-20 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.27,0.0,1.22
2021-03-20 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.28,0.0,1.22
2021-03-20 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.77,0.0,1.22
2021-03-20 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.1,0.0,1.22
2021-03-20 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.73,0.0,1.22
2021-03-20 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.49,0.0,1.22
2021-03-20 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.98,0.0,1.22
2021-03-20 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.42,0.0,1.22
2021-03-20 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.45,0.0,1.22
2021-03-20 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.49,0.0,1.22
2021-03-20 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.52,0.0,1.22
2021-03-20 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.9,25.58,1.22
2021-03-20 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.6,178.96,1.22
2021-03-20 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.99,366.79,1.22
2021-03-20 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.43,536.19,1.22
2021-03-20 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.01,666.72,1.22
2021-03-20 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.19,745.81,1.22
2021-03-20 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.08,767.87,1.22
2021-03-20 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.21,727.35,1.22
2021-03-20 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,14.4,624.36,1.22
2021-03-20 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.92,481.17,1.22
2021-03-20 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.46,307.71,1.22
2021-03-21 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.83,121.97,1.22
2021-03-21 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.06,5.91,1.22
2021-03-21 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.39,0.0,1.21
2021-03-21 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.78,0.0,1.21
2021-03-21 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.34,0.0,1.22
2021-03-21 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.73,0.0,1.21
2021-03-21 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.25,0.0,1.21
2021-03-21 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.81,0.0,1.21
2021-03-21 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.5,0.0,1.21
2021-03-21 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.13,0.0,1.22
2021-03-21 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.5,0.0,1.21
2021-03-21 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.41,0.0,1.21
2021-03-21 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.34,0.0,1.21
2021-03-21 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.77,25.12,1.21
2021-03-21 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.15,169.31,1.21
2021-03-21 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.36,356.32,1.21
2021-03-21 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.62,487.56,1.22
2021-03-21 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.68,603.47,1.22
2021-03-21 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,14.78,650.17,1.22
2021-03-21 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.69,588.65,1.22
2021-03-21 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.36,505.43,1.22
2021-03-21 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,16.61,319.38,1.22
2021-03-21 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,15.08,228.85,1.22
2021-03-21 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,14.67,70.41,1.22
2021-03-22 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,14.58,25.13,1.22
2021-03-22 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,14.7,1.47,1.22
2021-03-22 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.73,0.0,1.22
2021-03-22 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.86,0.0,1.22
2021-03-22 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.54,0.0,1.22
2021-03-22 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.56,0.0,1.23
2021-03-22 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.24,0.0,1.23
2021-03-22 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.24,0.0,1.23
2021-03-22 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.84,0.0,1.23
2021-03-22 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.67,0.0,1.23
2021-03-22 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.3,0.0,1.23
2021-03-22 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.93,0.0,1.23
2021-03-22 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.13,0.0,1.23
2021-03-22 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.64,29.79,1.23
2021-03-22 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.17,171.32,1.23
2021-03-22 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.51,348.77,1.23
2021-03-22 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.23,484.09,1.23
2021-03-22 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.73,566.08,1.23
2021-03-22 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.4,632.83,1.23
2021-03-22 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.24,677.02,1.24
2021-03-22 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.87,602.06,1.24
2021-03-22 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,14.47,450.33,1.24
2021-03-22 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.49,346.19,1.24
2021-03-22 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.11,191.24,1.24
2021-03-23 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.34,70.38,1.24
2021-03-23 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.33,4.61,1.24
2021-03-23 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.48,0.0,1.24
2021-03-23 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.96,0.0,1.24
2021-03-23 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.94,0.0,1.24
2021-03-23 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.38,0.0,1.24
2021-03-23 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.93,0.0,1.25
2021-03-23 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.37,0.0,1.25
2021-03-23 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.6,0.0,1.25
2021-03-23 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.92,0.0,1.25
2021-03-23 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.86,0.0,1.26
2021-03-23 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.03,0.0,1.26
2021-03-23 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.07,0.0,1.26
2021-03-23 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.98,13.54,1.26
2021-03-23 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.59,76.76,1.26
2021-03-23 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.72,124.16,1.26
2021-03-23 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.84,170.16,1.27
2021-03-23 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.05,397.66,1.27
2021-03-23 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.87,560.37,1.27
2021-03-23 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.8,517.36,1.27
2021-03-23 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,13.77,278.7,1.27
2021-03-23 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,12.7,140.86,1.27
2021-03-23 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,10.2,69.09,1.27
2021-03-23 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.41,35.03,1.28
2021-03-24 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.36,12.52,1.28
2021-03-24 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.84,1.53,1.28
2021-03-24 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.57,0.0,1.28
2021-03-24 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.18,0.0,1.28
2021-03-24 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.32,0.0,1.28
2021-03-24 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.25,0.0,1.29
2021-03-24 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.34,0.0,1.29
2021-03-24 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.19,0.0,1.29
2021-03-24 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.58,0.0,1.29
2021-03-24 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.15,0.0,1.29
2021-03-24 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.66,0.0,1.29
2021-03-24 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.28,0.0,1.29
2021-03-24 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.85,0.0,1.29
2021-03-24 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.54,2.19,1.3
2021-03-24 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.38,15.05,1.3
2021-03-24 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.12,30.36,1.3
2021-03-24 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.78,57.23,1.3
2021-03-24 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.77,87.8,1.3
2021-03-24 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.79,131.15,1.31
2021-03-24 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.42,181.87,1.31
2021-03-24 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.9,217.42,1.31
2021-03-24 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.15,216.49,1.31
2021-03-24 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.05,139.61,1.31
2021-03-24 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.14,126.39,1.32
2021-03-25 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.16,39.22,1.32
2021-03-25 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.18,7.19,1.32
2021-03-25 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.16,0.0,1.32
2021-03-25 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.27,0.0,1.32
2021-03-25 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.9,0.0,1.32
2021-03-25 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.05,0.0,1.32
2021-03-25 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.83,0.0,1.33
2021-03-25 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.79,0.0,1.33
2021-03-25 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.32,0.0,1.33
2021-03-25 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.76,0.0,1.33
2021-03-25 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.38,0.0,1.33
2021-03-25 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.43,0.0,1.34
2021-03-25 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.58,0.0,1.34
2021-03-25 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.76,38.57,1.34
2021-03-25 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.23,197.54,1.34
2021-03-25 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.95,392.8,1.34
2021-03-25 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.59,568.67,1.35
2021-03-25 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.39,679.01,1.35
2021-03-25 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.94,619.5,1.35
2021-03-25 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.66,659.8,1.35
2021-03-25 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.44,599.32,1.35
2021-03-25 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.73,449.87,1.35
2021-03-25 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.36,431.02,1.35
2021-03-25 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,9.02,299.06,1.36
2021-03-26 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.06,135.76,1.36
2021-03-26 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.04,10.51,1.36
2021-03-26 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.64,0.0,1.36
2021-03-26 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.7,0.0,1.36
2021-03-26 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.77,0.0,1.37
2021-03-26 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.51,0.0,1.37
2021-03-26 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.02,0.0,1.37
2021-03-26 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.67,0.0,1.37
2021-03-26 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.25,0.0,1.37
2021-03-26 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.67,0.0,1.38
2021-03-26 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.29,0.0,1.38
2021-03-26 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.36,0.0,1.38
2021-03-26 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.5,0.0,1.38
2021-03-26 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-2.18,45.25,1.38
2021-03-26 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-1.96,217.78,1.38
2021-03-26 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.11,398.68,1.39
2021-03-26 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.9,562.74,1.39
2021-03-26 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.38,664.02,1.39
2021-03-26 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.13,724.19,1.39
2021-03-26 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.41,736.47,1.39
2021-03-26 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.97,632.72,1.39
2021-03-26 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.5,500.3,1.4
2021-03-26 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.33,393.29,1.4
2021-03-26 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.62,288.31,1.4
2021-03-27 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,8.15,104.71,1.4
2021-03-27 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.62,8.51,1.4
2021-03-27 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,7.23,0.0,1.4
2021-03-27 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.91,0.0,1.41
2021-03-27 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.34,0.0,1.41
2021-03-27 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.58,0.0,1.41
2021-03-27 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.01,0.0,1.41
2021-03-27 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.78,0.0,1.41
2021-03-27 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.43,0.0,1.41
2021-03-27 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.23,0.0,1.42
2021-03-27 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.4,0.0,1.42
2021-03-27 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.2,0.0,1.42
2021-03-27 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.23,0.0,1.42
2021-03-27 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.35,21.6,1.42
2021-03-27 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.05,83.6,1.42
2021-03-27 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.12,170.36,1.43
2021-03-27 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.4,174.56,1.43
2021-03-27 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.5,162.45,1.43
2021-03-27 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.56,165.0,1.43
2021-03-27 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.41,286.5,1.43
2021-03-27 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.11,275.01,1.43
2021-03-27 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.28,235.24,1.43
2021-03-27 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.98,111.64,1.44
2021-03-27 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.44,59.17,1.44
2021-03-28 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.47,23.38,1.44
2021-03-28 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.03,3.68,1.44
2021-03-28 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.42,0.0,1.44
2021-03-28 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.78,0.0,1.45
2021-03-28 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.38,0.0,1.45
2021-03-28 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.69,0.0,1.45
2021-03-28 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,1.4,0.0,1.45
2021-03-28 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.79,0.0,1.45
2021-03-28 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.5,0.0,1.45
2021-03-28 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.1,0.0,1.46
2021-03-28 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.69,0.0,1.46
2021-03-28 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.7,0.0,1.46
2021-03-28 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.69,0.0,1.46
2021-03-28 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,-0.63,51.62,1.46
2021-03-28 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,0.2,227.45,1.46
2021-03-28 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.01,422.41,1.46
2021-03-28 16:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.61,594.38,1.47
2021-03-28 17:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.36,692.26,1.47
2021-03-28 18:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.03,739.66,1.47
2021-03-28 19:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.85,637.6,1.47
2021-03-28 20:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.75,638.31,1.47
2021-03-28 21:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.7,607.1,1.47
2021-03-28 22:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.74,448.5,1.48
2021-03-28 23:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.6,257.86,1.48
2021-03-29 00:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.11,130.33,1.48
2021-03-29 01:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.0,14.71,1.48
2021-03-29 02:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.11,0.0,1.48
2021-03-29 03:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.02,0.0,1.48
2021-03-29 04:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.91,0.0,1.48
2021-03-29 05:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,2.96,0.0,1.49
2021-03-29 06:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.29,0.0,1.49
2021-03-29 07:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.59,0.0,1.49
2021-03-29 08:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,3.58,0.0,1.49
2021-03-29 09:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.13,0.0,1.49
2021-03-29 10:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.63,0.0,1.49
2021-03-29 11:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.56,0.0,1.5
2021-03-29 12:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,4.57,0.0,1.5
2021-03-29 13:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,5.09,50.9,1.5
2021-03-29 14:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,6.86,222.54,1.5
2021-03-29 15:00:00,"(44.9635, -93.2678)",era5,273.83,-6.0,11.09,411.22,1.5
