date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-07-11 16:00:00,32.00833333333333,59.07416666666668,6.429166666666667,155.0,437.0,185.5,297.5
2018-07-11 17:00:00,31.81,59.709,6.017000000000001,154.0,261.0,71.0,216.0
2018-07-11 18:00:00,31.19090909090909,62.02363636363636,5.986363636363635,155.45454545454547,162.5,73.5,132.5
2018-07-11 19:00:00,30.96,62.64699999999999,6.533999999999999,158.0,149.0,179.0,100.0
2018-07-11 20:00:00,29.94545454545454,66.1,6.780909090909091,158.1818181818182,45.5,64.0,36.5
2018-07-11 21:00:00,27.25,78.74916666666665,4.844166666666668,155.0,1.0,3.5,1.0
2018-07-11 22:00:00,27.53333333333333,73.55444444444444,5.8855555555555545,163.33333333333334,0.0,0.0,0.0
2018-07-11 23:00:00,27.47272727272728,72.27909090909094,5.8927272727272735,167.27272727272728,0.0,0.0,0.0
2018-07-12 00:00:00,27.02,71.95100000000002,5.246,171.0,0.0,0.0,0.0
2018-07-12 01:00:00,26.966666666666665,68.99333333333334,5.601111111111113,171.11111111111111,0.0,0.0,0.0
2018-07-12 02:00:00,26.508333333333336,63.80333333333332,5.784166666666668,174.16666666666663,0.0,0.0,0.0
2018-07-12 03:00:00,25.96666666666667,65.50583333333331,5.1866666666666665,173.33333333333337,0.0,0.0,0.0
2018-07-12 04:00:00,26.00909090909091,61.87363636363636,5.61090909090909,180.0,0.0,0.0,0.0
2018-07-12 05:00:00,25.95555555555556,61.73666666666666,5.9444444444444455,188.88888888888889,0.0,0.0,0.0
2018-07-12 06:00:00,25.963636363636365,63.71,3.4609090909090914,225.45454545454547,17.5,2.0,17.5
2018-07-12 07:00:00,25.236363636363638,68.60727272727271,3.04,188.1818181818182,48.0,0.0,48.0
2018-07-12 08:00:00,25.69090909090909,67.41090909090907,3.1345454545454547,170.9090909090909,82.5,0.0,82.5
2018-07-12 09:00:00,26.272727272727273,70.85727272727273,3.6018181818181816,178.1818181818182,237.0,32.5,218.5
2018-07-12 10:00:00,27.31111111111111,68.37666666666668,1.5422222222222222,103.33333333333331,338.0,58.0,297.0
2018-07-12 11:00:00,28.3,67.76181818181819,1.3563636363636364,158.1818181818182,306.0,87.0,234.0
2018-07-12 12:00:00,29.69090909090909,65.9709090909091,3.5090909090909093,178.1818181818182,702.0,390.5,352.5
2018-07-12 13:00:00,31.35,61.95166666666666,2.9591666666666665,197.5,818.5,571.5,294.0
2018-07-12 14:00:00,32.78,57.05799999999999,4.3210000000000015,188.0,817.0,648.5,233.0
2018-07-12 15:00:00,33.10833333333333,55.51416666666666,5.485833333333333,193.3333333333333,681.5,468.0,287.5
2018-07-12 16:00:00,33.42727272727273,54.6290909090909,5.282727272727271,214.54545454545453,304.5,64.0,257.0
2018-07-12 17:00:00,24.96666666666667,73.35954545454545,7.373333333333334,275.8333333333333,38.0,0.0,38.0
2018-07-12 18:00:00,23.9,92.09,2.852727272727272,60.90909090909091,24.0,0.0,24.0
2018-07-12 19:00:00,23.975,89.48916666666666,1.6708333333333332,115.0,12.0,0.0,12.0
2018-07-12 20:00:00,23.76923076923077,90.64846153846152,0.3553846153846154,36.92307692307692,5.0,0.0,5.0
2018-07-12 21:00:00,23.69,93.537,1.389,126.0,0.0,0.0,0.0
2018-07-12 22:00:00,23.20909090909091,93.06909090909092,0.8872727272727274,100.0,0.0,0.0,0.0
2018-07-12 23:00:00,23.39,94.667,1.078,169.0,0.0,0.0,0.0
2018-07-13 00:00:00,23.14615384615385,98.8653846153846,2.2553846153846155,293.84615384615387,0.0,0.0,0.0
2018-07-13 01:00:00,23.36923076923077,93.05999999999996,5.459999999999999,285.38461538461536,0.0,0.0,0.0
2018-07-13 02:00:00,22.65454545454545,91.51454545454544,0.3272727272727273,42.72727272727273,0.0,0.0,0.0
2018-07-13 03:00:00,21.97,94.011,0.8230000000000001,75.0,0.0,0.0,0.0
2018-07-13 04:00:00,22.016666666666666,93.32,2.744166666666666,234.16666666666663,0.0,0.0,0.0
2018-07-13 05:00:00,21.645454545454545,90.43272727272728,1.8245454545454545,142.72727272727272,0.0,0.0,0.0
2018-07-13 06:00:00,21.33636363636364,94.59909090909092,1.7290909090909097,200.0,5.0,1.5,5.0
2018-07-13 07:00:00,21.855555555555554,90.50666666666666,2.0577777777777784,215.5555555555556,17.5,0.0,17.5
2018-07-13 08:00:00,21.675,85.90416666666665,1.93,230.8333333333333,47.5,0.0,47.5
2018-07-13 09:00:00,21.891666666666666,85.205,1.2433333333333334,147.5,74.5,0.0,74.5
2018-07-13 10:00:00,21.891666666666666,85.92333333333332,1.7575,116.66666666666669,75.0,0.0,75.0
2018-07-13 11:00:00,23.03333333333333,79.485,1.0283333333333329,192.5,292.0,38.0,260.0
2018-07-13 12:00:00,25.06,63.323,0.3422222222222222,50.0,574.5,168.5,424.0
2018-07-13 13:00:00,25.96666666666667,58.80500000000001,1.4141666666666666,104.16666666666669,617.0,208.0,426.0
2018-07-13 14:00:00,25.96,62.104000000000006,3.139,179.0,534.0,118.0,428.0
2018-07-13 15:00:00,25.781818181818185,62.36636363636365,2.291818181818181,176.0,603.0,276.5,374.5
2018-07-13 16:00:00,26.82,58.681,1.078,130.0,634.0,558.0,221.0
2018-07-13 17:00:00,27.10909090909091,57.67818181818181,1.4490909090909092,181.8181818181818,536.5,670.0,131.0
2018-07-13 18:00:00,27.78,55.477,2.47,331.0,371.5,616.5,99.5
2018-07-13 19:00:00,27.56363636363637,58.68636363636363,1.0754545454545457,157.27272727272728,214.0,541.5,64.5
2018-07-13 20:00:00,26.69090909090909,62.34818181818181,0.0,0.0,65.5,286.0,32.5
2018-07-13 21:00:00,23.92222222222223,74.85888888888887,0.0,0.0,1.0,9.5,1.0
2018-07-13 22:00:00,22.98,78.535,1.8010000000000002,157.0,0.0,0.0,0.0
2018-07-13 23:00:00,21.827272727272724,84.26636363636364,0.28,32.72727272727273,0.0,0.0,0.0
2018-07-14 00:00:00,21.46363636363636,86.14,0.14,15.454545454545455,0.0,0.0,0.0
2018-07-14 01:00:00,20.96363636363636,88.77727272727276,0.0,0.0,0.0,0.0,0.0
2018-07-14 02:00:00,20.0,94.21166666666667,0.25666666666666665,25.0,0.0,0.0,0.0
2018-07-14 03:00:00,19.48,95.411,0.462,44.0,0.0,0.0,0.0
2018-07-14 04:00:00,19.085714285714285,94.2507142857143,0.0,0.0,0.0,0.0,0.0
2018-07-14 05:00:00,19.04615384615385,95.0046153846154,0.5138461538461538,49.23076923076921,0.0,0.0,0.0
2018-07-14 06:00:00,19.392857142857142,94.44857142857141,0.0,0.0,53.0,284.0,25.0
2018-07-14 07:00:00,21.8,89.5909090909091,0.14,12.727272727272727,201.0,586.5,52.5
2018-07-14 08:00:00,24.46666666666667,80.64,0.0,0.0,378.5,737.0,69.0
2018-07-14 09:00:00,26.33636363636364,69.84363636363636,0.0,0.0,554.5,821.0,79.0
2018-07-14 10:00:00,27.53,58.874,0.0,0.0,711.0,873.0,86.0
2018-07-14 11:00:00,28.80909090909091,52.44181818181818,0.925,31.11111111111111,833.5,901.5,92.0
2018-07-14 12:00:00,29.633333333333336,46.4975,3.1300000000000003,110.83333333333331,912.5,920.0,93.0
2018-07-14 13:00:00,30.41818181818182,42.42545454545454,3.4288888888888898,105.55555555555556,945.0,937.0,86.5
2018-07-14 14:00:00,30.49090909090909,45.18,2.573,101.0,820.0,647.5,237.5
2018-07-14 15:00:00,31.1,39.77636363636364,3.0409090909090915,89.0909090909091,824.5,845.0,120.5
2018-07-14 16:00:00,30.8,43.3825,3.2591666666666668,116.66666666666669,620.0,551.5,218.0
2018-07-14 17:00:00,30.29,45.096000000000004,2.779,139.0,466.5,452.5,192.5
2018-07-14 18:00:00,29.491666666666664,47.7125,1.6724999999999997,105.0,347.0,552.5,107.0
2018-07-14 19:00:00,28.525,51.38583333333332,1.7583333333333335,138.33333333333334,221.5,597.0,56.5
2018-07-14 20:00:00,27.32727272727273,54.899999999999984,0.8418181818181818,70.9090909090909,70.0,349.5,29.5
2018-07-14 21:00:00,24.58888888888889,67.4022222222222,0.5133333333333333,50.0,1.0,10.0,1.0
2018-07-14 22:00:00,23.08,72.64399999999998,0.308,29.0,0.0,0.0,0.0
2018-07-14 23:00:00,22.29090909090909,76.23181818181818,0.0,0.0,0.0,0.0,0.0
2018-07-15 00:00:00,21.87,78.66,0.0,0.0,0.0,0.0,0.0
2018-07-15 01:00:00,21.06,82.619,0.0,0.0,0.0,0.0,0.0
2018-07-15 02:00:00,20.95555555555556,83.12222222222222,0.0,0.0,0.0,0.0,0.0
2018-07-15 03:00:00,20.883333333333333,83.75666666666666,0.0,0.0,0.0,0.0,0.0
2018-07-15 04:00:00,20.25,87.10916666666668,0.0,0.0,0.0,0.0,0.0
2018-07-15 05:00:00,20.33333333333333,86.66916666666668,0.0,0.0,0.0,0.0,0.0
2018-07-15 06:00:00,20.966666666666665,86.40444444444445,0.0,0.0,47.0,210.0,26.0
2018-07-15 07:00:00,23.24,82.381,0.0,0.0,193.0,548.0,55.0
2018-07-15 08:00:00,26.10909090909091,73.51636363636362,0.7481818181818182,101.8181818181818,362.5,683.0,76.5
2018-07-15 09:00:00,27.52727272727273,65.88818181818182,2.9000000000000004,273.6363636363636,525.0,728.5,105.5
2018-07-15 10:00:00,28.066666666666666,58.99999999999999,3.731666666666667,270.0,602.5,515.0,235.0
2018-07-15 11:00:00,28.43,59.43499999999999,4.476,280.0,663.5,402.0,333.5
2018-07-15 12:00:00,29.3,57.126999999999995,4.424,259.0,725.0,413.5,356.0
2018-07-15 13:00:00,29.66666666666667,51.93666666666665,4.5155555555555535,281.1111111111111,746.5,455.5,330.0
2018-07-15 14:00:00,30.133333333333336,51.18083333333333,3.5591666666666666,283.3333333333333,741.5,445.5,343.0
2018-07-15 15:00:00,30.3,50.96099999999999,4.632,290.0,711.0,499.5,293.0
2018-07-15 16:00:00,29.54545454545455,54.75454545454545,4.3500000000000005,280.90909090909093,529.0,318.5,299.0
2018-07-15 17:00:00,28.73,60.21700000000001,5.247000000000001,291.0,414.5,299.0,237.0
2018-07-15 18:00:00,27.67,66.96999999999998,5.916,308.0,281.0,289.0,155.5
2018-07-15 19:00:00,25.963636363636365,67.60999999999999,5.611818181818181,320.0,173.0,303.0,89.0
2018-07-15 20:00:00,24.566666666666666,65.15083333333334,5.357500000000001,322.5,51.0,135.5,35.0
2018-07-15 21:00:00,23.481818181818184,65.9509090909091,4.676363636363637,321.8181818181818,1.0,7.5,1.0
2018-07-15 22:00:00,22.47272727272728,60.90090909090909,4.91,321.8181818181818,0.0,0.0,0.0
2018-07-15 23:00:00,21.56,62.151,3.4489999999999994,321.0,0.0,0.0,0.0
2018-07-16 00:00:00,20.181818181818183,67.62545454545453,3.4618181818181823,320.90909090909093,0.0,0.0,0.0
2018-07-16 01:00:00,19.09,72.06299999999997,2.985,321.0,0.0,0.0,0.0
2018-07-16 02:00:00,18.130000000000006,73.91900000000003,1.8519999999999999,293.0,0.0,0.0,0.0
2018-07-16 03:00:00,17.900000000000006,76.69333333333334,1.6699999999999997,265.8333333333333,0.0,0.0,0.0
2018-07-16 04:00:00,17.009090909090908,80.26545454545455,0.7472727272727273,116.36363636363636,0.0,0.0,0.0
2018-07-16 05:00:00,16.645454545454545,81.63181818181819,0.0,0.0,0.0,0.0,0.0
2018-07-16 06:00:00,17.3,81.26454545454546,1.1681818181818182,172.72727272727272,52.5,310.5,23.5
2018-07-16 07:00:00,19.86,69.29199999999999,2.728,272.0,203.0,618.0,49.5
2018-07-16 08:00:00,21.98333333333333,60.59916666666667,3.345,289.1666666666667,381.0,750.5,68.5
2018-07-16 09:00:00,23.45384615384615,55.411538461538456,2.8492307692307697,273.0769230769231,556.5,825.0,82.0
2018-07-16 10:00:00,25.00909090909091,49.06454545454546,3.416363636363636,279.09090909090907,713.5,874.5,90.0
2018-07-16 11:00:00,26.62,40.805,3.8080000000000007,276.0,837.0,906.5,94.0
2018-07-16 12:00:00,27.475,37.625,4.5675,283.75,907.0,893.5,114.0
2018-07-16 13:00:00,28.08181818181818,37.84818181818181,5.5190909090909095,279.09090909090907,943.0,927.5,95.5
2018-07-16 14:00:00,28.49,37.16,5.7090000000000005,283.0,917.0,919.5,94.5
2018-07-16 15:00:00,29.036363636363635,36.120909090909095,6.22090909090909,284.54545454545456,841.5,900.5,92.0
2018-07-16 16:00:00,28.99,34.912,6.377999999999999,283.0,722.5,868.0,88.0
2018-07-16 17:00:00,28.99090909090909,33.18454545454545,6.594545454545454,288.1818181818182,569.5,818.5,81.0
2018-07-16 18:00:00,28.163636363636364,36.86454545454546,5.845454545454545,281.8181818181818,396.0,737.5,71.0
2018-07-16 19:00:00,27.47272727272728,39.81090909090909,5.050909090909091,288.1818181818182,218.5,598.5,54.5
2018-07-16 20:00:00,26.21666666666667,44.13666666666668,3.688333333333333,293.3333333333333,67.0,326.5,30.0
2018-07-16 21:00:00,24.54444444444445,48.772222222222226,3.03,331.1111111111111,1.0,8.5,1.0
2018-07-16 22:00:00,23.80909090909091,48.98000000000001,3.5090909090909093,339.09090909090907,0.0,0.0,0.0
2018-07-16 23:00:00,22.766666666666666,49.28416666666666,3.7741666666666673,270.0,0.0,0.0,0.0
2018-07-17 00:00:00,21.61,54.29200000000001,3.2920000000000003,50.0,0.0,0.0,0.0
2018-07-17 01:00:00,20.3,58.835,1.851,14.0,0.0,0.0,0.0
2018-07-17 02:00:00,19.283333333333328,62.84833333333333,1.7133333333333332,270.8333333333333,0.0,0.0,0.0
2018-07-17 03:00:00,18.845454545454547,64.38545454545454,2.0118181818181817,360.0,0.0,0.0,0.0
2018-07-17 04:00:00,17.52,69.97399999999999,1.7479999999999998,219.0,0.0,0.0,0.0
2018-07-17 05:00:00,16.645454545454545,73.09636363636362,1.3545454545454547,136.36363636363637,0.0,0.0,0.0
2018-07-17 06:00:00,17.066666666666666,73.27916666666667,1.8425,43.33333333333334,49.0,271.5,23.5
2018-07-17 07:00:00,18.8,69.056,1.6980000000000002,24.0,197.0,589.5,51.5
2018-07-17 08:00:00,20.972727272727273,56.98727272727273,2.5263636363636364,56.0,376.0,742.0,68.0
2018-07-17 09:00:00,22.1,52.66125000000001,2.25125,56.25,554.0,826.0,80.5
2018-07-17 10:00:00,22.981818181818184,49.355454545454556,2.290909090909091,72.0,713.5,877.0,90.0
2018-07-17 11:00:00,23.822222222222226,46.5988888888889,2.18625,158.75,836.5,905.5,96.0
2018-07-17 12:00:00,24.45454545454545,44.24727272727273,1.67125,98.75,918.0,924.5,98.0
2018-07-17 13:00:00,24.33333333333333,42.751666666666665,1.1320000000000001,142.5,949.5,939.5,92.0
2018-07-17 14:00:00,25.95,39.09500000000001,1.6725,65.0,925.5,933.0,92.0
2018-07-17 15:00:00,26.518181818181816,37.858181818181826,2.418,126.66666666666669,850.0,916.0,88.5
2018-07-17 16:00:00,26.71,35.129000000000005,0.8566666666666667,104.44444444444444,733.0,893.0,81.5
2018-07-17 17:00:00,26.97272727272728,36.52181818181818,1.9645454545454544,50.0,579.0,845.5,75.0
2018-07-17 18:00:00,26.7,37.70272727272727,2.059090909090909,61.81818181818182,403.0,769.5,65.0
2018-07-17 19:00:00,25.818181818181817,41.02454545454545,2.3381818181818184,47.27272727272727,223.0,635.0,50.5
2018-07-17 20:00:00,23.59,48.159000000000006,1.9539999999999995,55.0,68.0,363.5,27.5
2018-07-17 21:00:00,22.12222222222222,53.522222222222226,1.6555555555555554,75.55555555555556,1.0,10.5,1.5
2018-07-17 22:00:00,19.763636363636362,65.23454545454547,0.84,39.09090909090909,0.0,0.0,0.0
2018-07-17 23:00:00,18.28,71.51700000000002,0.462,17.0,0.0,0.0,0.0
2018-07-18 00:00:00,17.82,73.59900000000002,0.0,0.0,0.0,0.0,0.0
2018-07-18 01:00:00,16.81,79.92599999999997,0.0,0.0,0.0,0.0,0.0
2018-07-18 02:00:00,16.554545454545455,81.62090909090908,0.0,0.0,0.0,0.0,0.0
2018-07-18 03:00:00,15.872727272727273,83.02363636363636,0.0,0.0,0.0,0.0,0.0
2018-07-18 04:00:00,15.416666666666664,85.48333333333333,0.0,0.0,0.0,0.0,0.0
2018-07-18 05:00:00,14.490909090909092,90.98727272727275,0.0,0.0,0.0,0.0,0.0
2018-07-18 06:00:00,16.072727272727274,85.3272727272727,0.0,0.0,47.5,266.0,23.5
2018-07-18 07:00:00,19.736363636363638,71.48636363636362,0.7481818181818182,50.0,193.5,575.0,53.0
2018-07-18 08:00:00,21.93333333333333,60.755,2.4858333333333333,151.66666666666666,357.5,672.0,82.0
2018-07-18 09:00:00,23.44,55.629,2.211,130.0,539.0,775.5,94.5
2018-07-18 10:00:00,25.145454545454548,46.00363636363636,2.477272727272727,175.45454545454547,701.0,848.0,99.0
2018-07-18 11:00:00,26.27,41.736000000000004,1.73625,81.25,751.0,637.0,230.5
2018-07-18 12:00:00,26.98461538461539,40.29615384615384,2.1016666666666666,142.72727272727272,831.0,648.0,258.0
2018-07-18 13:00:00,27.34545454545455,39.74636363636363,2.314,118.0,765.0,415.0,386.5
2018-07-18 14:00:00,27.8,37.78,1.8709090909090909,90.0,768.5,465.5,353.0
2018-07-18 15:00:00,27.43333333333333,40.02083333333333,2.4008333333333334,163.33333333333334,551.5,196.5,387.0
2018-07-18 16:00:00,27.4,41.37125,2.25125,116.25,465.0,226.5,304.0
2018-07-18 17:00:00,27.018181818181816,42.60454545454545,2.1036363636363635,140.9090909090909,313.0,112.5,244.5
2018-07-18 18:00:00,27.29090909090909,42.99727272727273,3.041818181818181,151.8181818181818,290.0,320.5,155.0
2018-07-18 19:00:00,26.511111111111113,48.28777777777778,3.66,144.44444444444446,162.0,267.5,90.5
2018-07-18 20:00:00,24.29,53.776,3.397,134.0,56.5,222.5,31.5
2018-07-18 21:00:00,23.80909090909091,57.87636363636364,3.227272727272727,127.27272727272728,1.0,6.0,1.0
2018-07-18 22:00:00,23.072727272727274,60.49363636363637,2.5254545454545454,121.8181818181818,0.0,0.0,0.0
2018-07-18 23:00:00,22.57777777777777,64.94,3.03,133.33333333333334,0.0,0.0,0.0
2018-07-19 00:00:00,21.891666666666666,66.7575,2.4016666666666664,133.33333333333334,0.0,0.0,0.0
2018-07-19 01:00:00,21.00769230769231,68.57769230769232,2.4153846153846152,128.46153846153842,0.0,0.0,0.0
2018-07-19 02:00:00,21.01,68.568,2.213,127.0,0.0,0.0,0.0
2018-07-19 03:00:00,20.96,69.51,2.366,123.0,0.0,0.0,0.0
2018-07-19 04:00:00,20.87272727272727,73.77999999999999,2.292727272727273,112.72727272727272,0.0,0.0,0.0
2018-07-19 05:00:00,20.96,77.75699999999998,2.883,120.0,0.0,0.0,0.0
2018-07-19 06:00:00,21.245454545454546,78.48272727272727,3.4618181818181815,128.1818181818182,29.0,54.5,25.0
2018-07-19 07:00:00,22.345454545454544,76.41727272727275,4.675454545454546,143.63636363636363,116.5,118.5,87.0
2018-07-19 08:00:00,22.981818181818184,73.49636363636364,5.519090909090909,149.0909090909091,76.0,56.0,55.5
2018-07-19 09:00:00,22.981818181818184,71.82363636363634,7.38909090909091,144.54545454545453,158.0,14.5,149.0
2018-07-19 10:00:00,22.125,72.82,7.78125,145.0,186.5,7.0,181.5
2018-07-19 11:00:00,20.92,82.46499999999997,5.916,150.0,113.5,2.0,112.0
2018-07-19 12:00:00,20.98181818181818,83.53727272727271,5.704545454545454,128.1818181818182,251.5,14.5,238.5
2018-07-19 13:00:00,21.57,80.10300000000002,6.790000000000001,122.0,211.0,10.0,202.0
2018-07-19 14:00:00,21.81,78.11100000000002,6.585000000000001,127.0,109.0,2.0,107.0
2018-07-19 15:00:00,20.96363636363636,75.32,7.014545454545455,127.27272727272728,78.0,0.0,78.0
2018-07-19 16:00:00,21.01,68.568,5.5059999999999985,113.0,133.5,1.0,132.5
2018-07-19 17:00:00,20.283333333333328,72.53833333333333,5.400833333333334,103.33333333333331,64.0,0.0,64.0
2018-07-19 18:00:00,19.09,84.33200000000002,4.271000000000001,99.0,91.5,25.5,81.5
2018-07-19 19:00:00,19.044444444444444,87.77888888888891,3.43,88.88888888888891,97.5,43.5,85.0
2018-07-19 20:00:00,19.075,85.15749999999998,3.773333333333333,82.5,27.5,11.5,26.5
2018-07-19 21:00:00,18.477777777777774,83.1388888888889,4.232222222222221,73.33333333333333,0.0,0.0,0.0
2018-07-19 22:00:00,18.03,84.45200000000001,3.4479999999999995,62.0,0.0,0.0,0.0
2018-07-19 23:00:00,18.075000000000006,87.66687499999998,3.119375,48.75,0.0,0.0,0.0
2018-07-20 00:00:00,18.0375,89.8425,3.02375,23.75,0.0,0.0,0.0
2018-07-20 01:00:00,18.00769230769231,93.80692307692308,3.2853846153846162,278.46153846153845,0.0,0.0,0.0
2018-07-20 02:00:00,17.97692307692308,94.39923076923077,3.9192307692307695,358.46153846153845,0.0,0.0,0.0
2018-07-20 03:00:00,17.981818181818184,94.10818181818182,3.836363636363637,328.1818181818182,0.0,0.0,0.0
2018-07-20 04:00:00,18.027272727272727,93.83727272727272,3.649090909090909,353.6363636363636,0.0,0.0,0.0
2018-07-20 05:00:00,18.027272727272727,93.83727272727272,3.882727272727273,346.3636363636364,0.0,0.0,0.0
2018-07-20 06:00:00,18.027272727272727,93.83727272727272,3.4145454545454546,349.09090909090907,3.5,0.0,3.5
2018-07-20 07:00:00,18.05,93.79333333333336,3.9891666666666654,338.3333333333333,17.5,1.0,17.0
2018-07-20 08:00:00,18.44285714285715,92.35,3.896428571428572,332.14285714285717,189.0,82.5,153.0
2018-07-20 09:00:00,19.025,93.60250000000002,4.63,326.6666666666667,256.0,69.0,218.5
2018-07-20 10:00:00,21.184615384615384,82.18307692307692,4.708461538461538,339.23076923076917,225.5,14.0,215.5
2018-07-20 11:00:00,22.02,78.14200000000002,4.936999999999999,327.0,265.5,15.0,253.0
2018-07-20 12:00:00,22.741666666666664,77.415,5.786666666666665,323.3333333333333,407.0,50.0,363.0
2018-07-20 13:00:00,25.05454545454546,65.1690909090909,5.705454545454546,334.54545454545456,622.0,194.0,445.5
2018-07-20 14:00:00,25.50769230769231,63.41230769230769,6.410769230769231,320.76923076923083,588.5,177.5,430.5
2018-07-20 15:00:00,25.463636363636365,59.67090909090908,6.547272727272728,322.72727272727275,524.0,164.0,388.0
2018-07-20 16:00:00,26.17,57.06399999999999,6.276,325.0,586.5,465.0,250.0
2018-07-20 17:00:00,25.42,59.733999999999995,5.4,257.0,373.5,287.5,198.5
2018-07-20 18:00:00,20.509090909090904,73.47144444444444,3.3681818181818177,199.0909090909091,26.5,0.0,26.5
2018-07-20 19:00:00,19.37777777777778,87.20888888888891,4.116666666666667,323.3333333333333,15.0,0.0,15.0
2018-07-20 20:00:00,19.14,90.432,2.9330000000000003,330.0,4.0,0.0,4.0
2018-07-20 21:00:00,18.525,90.755,2.9166666666666665,324.1666666666667,0.0,0.0,0.0
2018-07-20 22:00:00,18.027272727272727,93.83727272727272,2.851818181818182,329.09090909090907,0.0,0.0,0.0
2018-07-20 23:00:00,18.033333333333328,93.82555555555555,3.031111111111111,351.1111111111112,0.0,0.0,0.0
2018-07-21 00:00:00,18.03,93.542,2.367,350.0,0.0,0.0,0.0
2018-07-21 01:00:00,17.983333333333334,93.84000000000002,2.53,307.5,0.0,0.0,0.0
2018-07-21 02:00:00,17.2,97.15636363636364,3.321818181818182,322.72727272727275,0.0,0.0,0.0
2018-07-21 03:00:00,17.018181818181816,93.52090909090911,3.5545454545454547,341.8181818181818,0.0,0.0,0.0
2018-07-21 04:00:00,16.966666666666665,93.77222222222224,3.03,350.0,0.0,0.0,0.0
2018-07-21 05:00:00,16.972727272727273,91.87727272727274,2.8536363636363635,351.8181818181818,0.0,0.0,0.0
2018-07-21 06:00:00,17.018181818181816,93.52090909090911,2.4318181818181817,251.8181818181818,35.5,113.5,25.5
2018-07-21 07:00:00,18.53636363636364,85.29272727272728,3.1345454545454547,286.3636363636364,166.0,368.0,77.5
2018-07-21 08:00:00,20.177777777777774,77.62111111111112,3.7177777777777785,277.77777777777777,335.0,547.0,112.0
2018-07-21 09:00:00,22.18,68.62899999999999,4.1160000000000005,216.0,511.0,682.0,124.0
2018-07-21 10:00:00,23.84,61.46700000000001,4.731,51.0,677.0,802.0,112.0
2018-07-21 11:00:00,24.6,61.027,4.168000000000001,287.0,762.5,734.0,168.0
2018-07-21 12:00:00,26.008333333333336,55.04833333333333,4.759166666666666,183.3333333333333,882.5,869.5,116.0
2018-07-21 13:00:00,26.77,52.33000000000001,4.99,120.0,880.5,798.0,156.5
2018-07-21 14:00:00,26.975,52.26999999999999,5.4425,131.66666666666666,804.0,673.0,207.5
2018-07-21 15:00:00,27.57,49.74999999999999,5.0920000000000005,189.0,801.5,815.5,128.5
2018-07-21 16:00:00,27.48,49.534000000000006,4.218999999999999,88.0,641.5,650.5,169.5
2018-07-21 17:00:00,27.518181818181816,49.43090909090908,4.538181818181818,112.72727272727272,501.0,598.5,148.0
2018-07-21 18:00:00,27.47272727272728,49.70727272727272,4.068181818181818,30.0,373.5,650.5,92.0
2018-07-21 19:00:00,26.736363636363638,52.2,3.838181818181818,23.63636363636364,200.5,502.0,67.5
2018-07-21 20:00:00,25.28333333333333,56.589166666666664,3.0883333333333334,20.0,54.0,217.0,30.5
2018-07-21 21:00:00,23.48,62.78399999999999,2.3669999999999995,14.0,0.0,0.0,0.0
2018-07-21 22:00:00,22.981818181818184,64.87,2.62,38.18181818181818,0.0,0.0,0.0
2018-07-21 23:00:00,22.29090909090909,69.64818181818183,3.0409090909090915,63.63636363636363,0.0,0.0,0.0
2018-07-22 00:00:00,21.236363636363638,72.17454545454545,2.9481818181818182,49.09090909090909,0.0,0.0,0.0
2018-07-22 01:00:00,19.74,78.91100000000002,2.161,38.888888888888886,0.0,0.0,0.0
2018-07-22 02:00:00,18.663636363636364,84.36454545454545,2.386363636363636,52.72727272727273,0.0,0.0,0.0
2018-07-22 03:00:00,18.025,87.79166666666669,2.443333333333333,29.16666666666667,0.0,0.0,0.0
2018-07-22 04:00:00,17.516666666666666,90.1975,2.015,130.83333333333334,0.0,0.0,0.0
2018-07-22 05:00:00,17.433333333333334,90.31833333333331,2.915833333333333,30.0,0.0,0.0,0.0
2018-07-22 06:00:00,17.98,83.29999999999998,2.83,23.0,37.5,154.5,24.0
2018-07-22 07:00:00,18.033333333333328,81.90444444444444,3.6022222222222213,66.66666666666667,108.5,229.0,62.5
2018-07-22 08:00:00,18.03,81.979,3.86,47.0,107.5,0.0,107.5
2018-07-22 09:00:00,20.133333333333333,74.0725,2.6575,60.0,341.0,267.0,183.0
2018-07-22 10:00:00,21.825,67.6425,2.873333333333333,44.54545454545455,682.0,805.0,116.5
2018-07-22 11:00:00,22.75454545454545,64.83727272727273,3.4609090909090914,54.0,807.5,845.5,122.5
2018-07-22 12:00:00,24.036363636363635,60.88363636363636,4.163636363636363,35.45454545454545,887.5,862.5,128.5
2018-07-22 13:00:00,25.0,57.29624999999999,2.89375,40.0,912.0,850.5,141.5
2018-07-22 14:00:00,26.011111111111113,54.93444444444444,2.2277777777777774,223.75,887.5,840.0,142.5
2018-07-22 15:00:00,26.891666666666666,51.69,2.286666666666667,74.44444444444444,814.5,820.5,138.5
2018-07-22 16:00:00,26.97272727272728,51.77181818181818,2.4425,157.5,699.5,797.0,124.0
2018-07-22 17:00:00,27.42,50.01900000000001,3.14,71.0,546.5,740.0,111.5
2018-07-22 18:00:00,26.9,52.374444444444435,3.2588888888888894,22.222222222222207,374.0,651.5,93.5
2018-07-22 19:00:00,26.09090909090909,57.30727272727272,3.2281818181818185,36.36363636363637,199.5,502.5,67.5
