,"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),surface_solar_radiation (W/m^2),,
8/18/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,27.13,252.99,,
8/18/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,26.86,131.08,,
8/19/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,25.96,24.42,,
8/19/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,25.44,0,,
8/19/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,25.02,0,,
8/19/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,24.35,0,,
8/19/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,23.97,0,,
8/19/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,23.61,0,,
8/19/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,23.67,0,,
8/19/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,23.61,0,,
8/19/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,23.58,0,,
8/19/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,23.51,0,,
8/19/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,23.76,0,,
8/19/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,23.58,25.85,,
8/19/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,24.26,153.55,,
8/19/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,24.9,327.23,,
8/19/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,26.12,524.93,,
8/19/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,27.98,625.97,,
8/19/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,28.66,753,,
8/19/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,29.3,820.54,,
8/19/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,29.95,783.47,,
8/19/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,30.68,706.03,,
8/19/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,31.11,507.64,,
8/19/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,29.96,201.83,,
8/19/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,26.78,122.07,,
8/19/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,26.18,77.12,,
8/20/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,25.66,20.79,,
8/20/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,25.22,0,,
8/20/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,25.14,0,,
8/20/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,24.4,0,,
8/20/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,24.36,0,,
8/20/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,24.07,0,,
8/20/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,23.88,0,,
8/20/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,23.94,0,,
8/20/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,24.39,0,,
8/20/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,24.29,0,,
8/20/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,23.36,0,,
8/20/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,23.68,25.45,,
8/20/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,24.67,152.08,,
8/20/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,25.71,332.23,,
8/20/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,26.21,505.24,,
8/20/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,27.62,664.6,,
8/20/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,27.9,783.84,,
8/20/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,28.43,822.82,,
8/20/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,28.66,714.66,,
8/20/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,28.87,511.41,,
8/20/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,29.1,454.91,,
8/20/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,29.33,427.68,,
8/20/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,28,291.09,,
8/20/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,27.49,132.67,,
8/21/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,26.55,23.12,,
8/21/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,25.62,0,,
8/21/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,25.24,0,,
8/21/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,24.74,0,,
8/21/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,24.65,0,,
8/21/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,24.44,0,,
8/21/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,24.59,0,,
8/21/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,24.57,0,,
8/21/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,24.62,0,,
8/21/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,24.23,0,,
8/21/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,24.71,0,,
8/21/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,24.57,18.21,,
8/21/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,24.79,135.55,,
8/21/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,25.31,271.44,,
8/21/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,26.35,481.74,,
8/21/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,27.77,548.98,,
8/21/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,27.92,715.5,,
8/21/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,28.43,729.46,,
8/21/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,28.96,684.52,,
8/21/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,29.32,729.01,,
8/21/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,29.6,584.65,,
8/21/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,29.6,380.33,,
8/21/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,27.54,170.51,,
8/21/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,26.38,76.72,,
8/22/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,25.79,12.09,,
8/22/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,25.62,0,,
8/22/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,25.58,0,,
8/22/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,25.16,0,,
8/22/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,24.88,0,,
8/22/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,24.72,0,,
8/22/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,24.31,0,,
8/22/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,24.17,0,,
8/22/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,24.19,0,,
8/22/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,24.01,0,,
8/22/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,23.88,0,,
8/22/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,23.84,22.04,,
8/22/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,24.46,155.51,,
8/22/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,25.41,342.17,,
8/22/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,26.54,525.35,,
8/22/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,28.23,680.93,,
8/22/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,29.15,792.48,,
8/22/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,29.94,838.45,,
8/22/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,30.35,814.58,,
8/22/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,30.63,645.88,,
8/22/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,30.48,484.75,,
8/22/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,30.06,420.43,,
8/22/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,28.89,283.94,,
8/22/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,28.6,136.04,,
8/23/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,27.68,15.3,,
8/23/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,26.75,0,,
8/23/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,25.83,0,,
8/23/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,24.8,0,,
8/23/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,24.28,0,,
8/23/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,23.39,0,,
8/23/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,23.13,0,,
8/23/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,22.91,0,,
8/23/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,22.55,0,,
8/23/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,22.11,0,,
8/23/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,21.1,0,,
8/23/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,20.93,11.83,,
8/23/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,20.99,57.17,,
8/23/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,20.7,122.19,,
8/23/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,20.4,118.08,,
8/23/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,20.9,142.18,,
8/23/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,21.27,163.16,,
8/23/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,21.53,121.89,,
8/23/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,21.91,320.96,,
8/23/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,22.36,116.86,,
8/23/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,22.71,219.66,,
8/23/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,23.02,128.44,,
8/23/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,22.26,87.75,,
8/23/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,22.46,46.81,,
8/24/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,21.91,9.17,,
8/24/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,21.21,0,,
8/24/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,20.34,0,,
8/24/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,19.56,0,,
8/24/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,19.4,0,,
8/24/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,19.09,0,,
8/24/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,19.34,0,,
8/24/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,19.18,0,,
8/24/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,18.85,0,,
8/24/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,18.5,0,,
8/24/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,18.18,0,,
8/24/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,18.07,23.71,,
8/24/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,18.84,161.7,,
8/24/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,19.67,354.28,,
8/24/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,20.61,533.46,,
8/24/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,22.12,655.19,,
8/24/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,22.48,750.78,,
8/24/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,22.94,847.67,,
8/24/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,23.22,847.18,,
8/24/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,23.62,616.09,,
8/24/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,23.68,520.95,,
8/24/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,23.9,275.95,,
8/24/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,23.34,134.44,,
8/24/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,23.03,50.75,,
8/25/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,21.73,8.66,,
8/25/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,21.14,0,,
8/25/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,20.68,0,,
8/25/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,19.98,0,,
8/25/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,19.56,0,,
8/25/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,19.22,0,,
8/25/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,18.96,0,,
8/25/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,18.81,0,,
8/25/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,18.76,0,,
8/25/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,18.46,0,,
8/25/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,18.12,0,,
8/25/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,18.23,18.65,,
8/25/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,18.77,137,,
8/25/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,19.47,272.97,,
8/25/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,20.41,482.7,,
8/25/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,21.67,592.99,,
8/25/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,22.21,612.3,,
8/25/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,22.87,676.45,,
8/25/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,23.26,601.35,,
8/25/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,23.22,464.28,,
8/25/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,23.24,451.37,,
8/25/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,23.08,406.59,,
8/25/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,22.5,283.22,,
8/25/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,22,137.51,,
8/26/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,20.9,13.41,,
8/26/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,20.5,0,,
8/26/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,19.89,0,,
8/26/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,19.3,0,,
8/26/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,18.85,0,,
8/26/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,18,0,,
8/26/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,17.69,0,,
8/26/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,17.21,0,,
8/26/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,16.83,0,,
8/26/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,16.34,0,,
8/26/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,16.33,0,,
8/26/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,16.41,15.46,,
8/26/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,16.88,109.72,,
8/26/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,17.27,203.86,,
8/26/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,17.85,322.11,,
8/26/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,19.38,510.17,,
8/26/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,19.78,608.56,,
8/26/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,20.34,667.67,,
8/26/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,20.82,745.75,,
8/26/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,21.38,691.96,,
8/26/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,21.56,627.93,,
8/26/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,21.81,511.42,,
8/26/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,21.83,333.17,,
8/26/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,21.63,143.76,,
8/27/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,20.76,14.57,,
8/27/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,20,0,,
8/27/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,19.23,0,,
8/27/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,18.81,0,,
8/27/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,18.74,0,,
8/27/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,18.11,0,,
8/27/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,17.64,0,,
8/27/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,17.68,0,,
8/27/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,17.36,0,,
8/27/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,17.07,0,,
8/27/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,17.32,0,,
8/27/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,17.49,17.49,,
8/27/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,18.25,134.15,,
8/27/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,18.97,285.17,,
8/27/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,19.82,360.99,,
8/27/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,20.7,336.23,,
8/27/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,20.83,314.18,,
8/27/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,20.99,366.56,,
8/27/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,21.47,579.84,,
8/27/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,21.85,535.55,,
8/27/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,22,460.18,,
8/27/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,21.81,301.26,,
8/27/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,21.47,152.17,,
8/27/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,21.27,42.92,,
8/28/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,20.55,5.05,,
8/28/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,20.31,0,,
8/28/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,20.2,0,,
8/28/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,19.99,0,,
8/28/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,19.96,0,,
8/28/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,20.1,0,,
8/28/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,20.57,0,,
8/28/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,20.6,0,,
8/28/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,20.61,0,,
8/28/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,20.44,0,,
8/28/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,20.06,0,,
8/28/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,20.31,7.1,,
8/28/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,20.8,66.4,,
8/28/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,21.38,205.38,,
8/28/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,22.14,409.34,,
8/28/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,22.94,456.42,,
8/28/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,23.11,463.51,,
8/28/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,23.17,379.97,,
8/28/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,23.15,325.5,,
8/28/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,23.27,111.04,,
8/28/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,23.12,89.95,,
8/28/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,22.8,69.46,,
8/28/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,22.22,92.53,,
8/28/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,21.95,42.25,,
8/29/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,21.64,5.26,,
8/29/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,21.43,0,,
8/29/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,21.63,0,,
8/29/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,21.25,0,,
8/29/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,21.3,0,,
8/29/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,21.22,0,,
8/29/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,21.17,0,,
8/29/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,20.77,0,,
8/29/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,20.3,0,,
8/29/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,19.83,0,,
8/29/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,19.28,0,,
8/29/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,19.34,17.24,,
8/29/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,20.32,154.12,,
8/29/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,21.38,346.71,,
8/29/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,22.7,535.25,,
8/29/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,24.59,694.19,,
8/29/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,25.33,808.81,,
8/29/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,26.12,859.95,,
8/29/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,26.62,861.83,,
8/29/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,26.99,780.41,,
8/29/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,27.09,677.65,,
8/29/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,27.14,514.95,,
8/29/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,26.05,327.01,,
8/29/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,25.37,136.18,,
8/30/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,23.93,10.93,,
8/30/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,22.96,0,,
8/30/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,22.29,0,,
8/30/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,20.89,0,,
8/30/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,20.33,0,,
8/30/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,19.58,0,,
8/30/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,19.64,0,,
8/30/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,19.56,0,,
8/30/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,19.14,0,,
8/30/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,18.43,0,,
8/30/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,17.74,0,,
8/30/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,17.89,17.22,,
8/30/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,19.39,154.74,,
8/30/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,21.13,346.59,,
8/30/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,23.17,532.7,,
8/30/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,25.71,687.82,,
8/30/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,26.49,792.76,,
8/30/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,27.43,844.58,,
8/30/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,27.98,834.56,,
8/30/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,28.53,761.76,,
8/30/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,28.92,530.74,,
8/30/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,28.2,310.36,,
8/30/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,27.65,211.68,,
8/30/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,27.03,96.27,,
8/31/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,25.59,6.27,,
8/31/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,24.99,0,,
8/31/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,24.66,0,,
8/31/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,23.83,0,,
8/31/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,23.52,0,,
8/31/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,23.4,0,,
8/31/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,22.89,0,,
8/31/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,22.54,0,,
8/31/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,21.83,0,,
8/31/19 9:00,"(40.6943, -73.9249)",era5,14.59,-5,20.99,0,,
8/31/19 10:00,"(40.6943, -73.9249)",era5,14.59,-5,20.56,0,,
8/31/19 11:00,"(40.6943, -73.9249)",era5,14.59,-5,20.28,10.08,,
8/31/19 12:00,"(40.6943, -73.9249)",era5,14.59,-5,21.15,113.21,,
8/31/19 13:00,"(40.6943, -73.9249)",era5,14.59,-5,21.75,265.7,,
8/31/19 14:00,"(40.6943, -73.9249)",era5,14.59,-5,22.25,417.98,,
8/31/19 15:00,"(40.6943, -73.9249)",era5,14.59,-5,23.87,617.84,,
8/31/19 16:00,"(40.6943, -73.9249)",era5,14.59,-5,24.35,737.42,,
8/31/19 17:00,"(40.6943, -73.9249)",era5,14.59,-5,24.98,791.4,,
8/31/19 18:00,"(40.6943, -73.9249)",era5,14.59,-5,25.31,783.74,,
8/31/19 19:00,"(40.6943, -73.9249)",era5,14.59,-5,25.42,700,,
8/31/19 20:00,"(40.6943, -73.9249)",era5,14.59,-5,25.59,602.86,,
8/31/19 21:00,"(40.6943, -73.9249)",era5,14.59,-5,25.52,445.63,,
8/31/19 22:00,"(40.6943, -73.9249)",era5,14.59,-5,24.58,317.05,,
8/31/19 23:00,"(40.6943, -73.9249)",era5,14.59,-5,24.53,126.21,,
9/1/19 0:00,"(40.6943, -73.9249)",era5,14.59,-5,23.21,8.22,,
9/1/19 1:00,"(40.6943, -73.9249)",era5,14.59,-5,22.33,0,,
9/1/19 2:00,"(40.6943, -73.9249)",era5,14.59,-5,21.65,0,,
9/1/19 3:00,"(40.6943, -73.9249)",era5,14.59,-5,20.65,0,,
9/1/19 4:00,"(40.6943, -73.9249)",era5,14.59,-5,20.21,0,,
9/1/19 5:00,"(40.6943, -73.9249)",era5,14.59,-5,19.66,0,,
9/1/19 6:00,"(40.6943, -73.9249)",era5,14.59,-5,19.3,0,,
9/1/19 7:00,"(40.6943, -73.9249)",era5,14.59,-5,18.77,0,,
9/1/19 8:00,"(40.6943, -73.9249)",era5,14.59,-5,18.37,0,,
